gender,genderLooking,age,agecode,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,fanCat,kissesCat,profilevisitsCat,picturesCat
Female,Male,19,under21,4,468,25,0,true,true,true,0,2,2,1
Female,Male,21,under21,4,330,6,1,false,true,true,1,1,1,1
Female,Male,23,over21,1,160,5,0,false,false,true,0,1,1,1
Female,Male,22,over21,6,296,51,45,false,false,false,1,2,1,2
Female,Male,20,under21,3,413,31,0,false,false,false,0,2,2,1
Female,Male,23,over21,2,399,44,0,true,true,false,0,2,1,1
Female,Male,24,over21,5,835,31,0,true,true,true,0,2,2,2
Female,Male,24,over21,3,265,5,0,true,false,false,0,1,1,1
Female,Male,25,over21,0,62,3,0,true,true,true,0,1,1,1
Female,Male,22,over21,3,301,30,0,false,true,true,0,2,1,1
Female,Male,21,under21,4,345,1,0,false,true,false,0,1,1,1
Female,Male,23,over21,2,305,19,0,false,true,false,0,2,1,1
Female,Male,20,under21,4,767,25,0,true,true,false,0,2,2,1
Female,Male,25,over21,2,260,2,0,true,false,false,0,1,1,1
Female,Male,23,over21,5,481,17,0,true,true,false,0,2,2,2
Female,Male,22,over21,2,281,4,0,true,true,true,0,1,1,1
Female,Male,24,over21,1,460,9,0,true,true,true,0,1,2,1
Female,Male,22,over21,2,351,13,0,true,true,true,0,2,1,1
Female,Male,20,under21,3,95,3,0,true,false,false,0,1,1,1
Female,Male,22,over21,3,284,9,0,true,false,false,0,1,1,1
Female,Male,19,under21,2,180,2,0,false,true,false,0,1,1,1
Female,Male,22,over21,2,453,40,0,false,true,true,0,2,2,1
Female,Male,22,over21,1,354,6,0,false,false,false,0,1,1,1
Female,Male,21,under21,2,215,6,0,true,true,false,0,1,1,1
Female,Male,24,over21,6,391,34,0,true,true,true,0,2,1,2
Female,Male,22,over21,1,367,10,0,true,true,true,0,1,1,1
Female,None,21,under21,1,469,23,0,true,false,false,0,2,2,1
Female,Male,24,over21,3,390,16,0,true,true,true,0,2,1,1
Female,Male,22,over21,4,368,19,0,true,true,true,0,2,1,1
Female,Male,20,under21,3,274,16,0,false,true,true,0,2,1,1
Female,Male,19,under21,1,72,3,0,true,true,true,0,1,1,1
Female,Male,22,over21,3,757,62,0,false,true,false,0,2,2,1
Female,Male,20,under21,1,233,8,0,true,true,true,0,1,1,1
Female,Male,21,under21,2,166,7,0,false,true,true,0,1,1,1
Female,Male,20,under21,5,350,26,1,false,false,false,1,2,1,2
Female,Male,24,over21,3,843,31,0,false,true,false,0,2,2,1
Female,Male,25,over21,5,1534,35,0,true,false,false,0,2,3,2
Female,Male,26,over21,2,158,2,0,true,false,false,0,1,1,1
Female,Male,24,over21,0,146,5,0,true,false,false,0,1,1,1
Female,Male,22,over21,5,392,19,0,true,true,true,0,2,1,2
Female,Male,22,over21,1,324,11,0,false,true,false,0,2,1,1
Female,Male,23,over21,2,366,6,0,false,true,false,0,1,1,1
Female,Male,22,over21,2,207,4,0,false,true,false,0,1,1,1
Female,Male,22,over21,1,254,15,0,true,true,true,0,2,1,1
Female,Male,22,over21,2,695,22,0,true,true,true,0,2,2,1
Female,Male,20,under21,2,173,9,0,true,true,false,0,1,1,1
Female,Male,19,under21,1,67,4,0,true,false,true,0,1,1,1
Female,Male,26,over21,12,643,28,0,true,true,true,0,2,2,2
Female,Male,24,over21,5,145,41,113,false,true,false,1,2,1,2
Female,Male,22,over21,4,162,1,12,false,true,false,1,1,1,1
Female,Male,19,under21,4,691,29,0,true,true,true,0,2,2,1
Female,Male,22,over21,1,10,0,0,true,false,false,0,1,1,1
Female,Male,24,over21,3,167,2,0,true,true,true,0,1,1,1
Female,Male,23,over21,3,253,22,0,true,true,false,0,2,1,1
Female,Male,24,over21,3,84,13,58,false,false,false,1,2,1,1
Female,Male,20,under21,2,1044,17,0,true,true,false,0,2,2,1
Female,Male,22,over21,4,328,13,0,true,true,true,0,2,1,1
Female,Male,26,over21,1,188,7,0,false,false,true,0,1,1,1
Female,Male,21,under21,2,264,6,0,true,true,true,0,1,1,1
Female,Male,25,over21,3,2223,87,0,true,true,true,0,2,3,1
Female,None,25,over21,4,885,24,10,false,true,true,1,2,2,1
Female,Male,21,under21,4,158,11,0,true,true,true,0,2,1,1
Female,Male,23,over21,2,781,34,3,false,false,true,1,2,2,1
Female,Male,23,over21,4,226,9,77,false,false,false,1,1,1,1
Female,Male,22,over21,3,290,7,0,true,true,true,0,1,1,1
Female,Male,19,under21,1,330,24,0,true,true,false,0,2,1,1
Female,Male,22,over21,1,173,0,0,false,true,true,0,1,1,1
Female,Male,21,under21,2,464,10,0,true,false,false,0,1,2,1
Female,Male,22,over21,3,1543,32,0,true,true,false,0,2,3,1
Female,Male,22,over21,4,534,38,0,false,false,true,0,2,2,1
Female,Male,22,over21,4,710,90,0,true,false,false,0,2,2,1
Female,Male,19,under21,3,895,43,0,true,true,false,0,2,2,1
Female,Male,26,over21,2,8,0,0,false,false,false,0,1,1,1
Female,Male,22,over21,1,237,11,0,true,false,false,0,2,1,1
Female,Male,24,over21,6,639,11,0,false,false,false,0,2,2,2
Female,Male,24,over21,4,489,20,0,true,true,true,0,2,2,1
Female,Male,24,over21,5,639,22,0,false,false,false,0,2,2,2
Female,Male,24,over21,3,278,24,0,false,true,false,0,2,1,1
Female,Male,23,over21,6,1448,57,0,true,false,false,0,2,3,2
Female,None,21,under21,3,182,8,0,false,false,true,0,1,1,1
Female,Male,19,under21,3,303,13,0,true,true,true,0,2,1,1
Female,Male,24,over21,2,183,0,0,true,false,false,0,1,1,1
Female,Male,21,under21,0,18,1,0,true,true,true,0,1,1,1
Female,Male,22,over21,1,604,33,0,false,true,false,0,2,2,1
Female,Male,24,over21,1,272,9,0,true,true,false,0,1,1,1
Female,Male,22,over21,5,238,1,0,true,true,true,0,1,1,2
Female,Male,24,over21,4,504,11,0,false,false,false,0,2,2,1
Female,Male,23,over21,4,232,7,0,false,false,true,0,1,1,1
Female,Male,22,over21,4,394,15,0,false,true,true,0,2,1,1
Female,Male,25,over21,6,272,8,0,false,true,false,0,1,1,2
Female,Male,21,under21,2,228,4,0,true,true,true,0,1,1,1
Female,Male,25,over21,1,513,28,0,true,true,true,0,2,2,1
Female,Male,24,over21,3,476,18,0,false,false,true,0,2,2,1
Female,Male,22,over21,1,315,8,0,true,true,true,0,1,1,1
Female,None,23,over21,7,1111,21,0,true,true,true,0,2,2,2
Female,Male,24,over21,6,407,24,0,true,false,true,0,2,2,2
Female,Male,20,under21,4,303,12,0,false,true,false,0,2,1,1
Female,Male,24,over21,5,237,23,0,true,true,true,0,2,1,2
Female,Male,21,under21,1,273,24,0,true,true,false,0,2,1,1
Female,Male,23,over21,4,506,51,0,true,true,false,0,2,2,1
Female,Male,20,under21,5,415,14,0,false,false,false,0,2,2,2
Female,None,21,under21,6,396,7,0,true,false,false,0,1,1,2
Female,Male,23,over21,2,558,18,0,true,true,false,0,2,2,1
Female,Male,23,over21,4,2237,182,0,true,true,true,0,3,3,1
Female,Male,21,under21,1,312,23,0,false,true,false,0,2,1,1
Female,Male,21,under21,4,267,14,0,true,true,false,0,2,1,1
Female,Male,26,over21,1,19,1,0,true,true,true,0,1,1,1
Female,Male,25,over21,11,547,81,0,true,true,true,0,2,2,2
Female,Male,20,under21,3,257,0,0,true,true,true,0,1,1,1
Female,Male,25,over21,1,531,12,0,true,false,false,0,2,2,1
Female,Male,24,over21,1,276,7,0,true,true,false,0,1,1,1
Female,Male,19,under21,3,428,17,0,false,true,false,0,2,2,1
Female,None,22,over21,2,1529,23,0,true,false,false,0,2,3,1
Female,Male,26,over21,1,73,2,0,false,false,false,0,1,1,1
Female,Male,24,over21,1,163,7,0,true,true,true,0,1,1,1
Female,None,22,over21,2,96,10,0,true,true,true,0,1,1,1
Female,Male,25,over21,1,320,7,0,true,false,false,0,1,1,1
Female,Male,20,under21,1,351,12,0,false,true,false,0,2,1,1
Female,Male,19,under21,6,386,20,0,true,true,true,0,2,1,2
Female,None,22,over21,4,485,24,0,true,true,true,0,2,2,1
Female,Male,19,under21,3,741,83,0,false,false,false,0,2,2,1
Female,Male,22,over21,1,508,19,0,false,false,false,0,2,2,1
Female,Male,20,under21,1,256,5,0,false,true,false,0,1,1,1
Female,Male,22,over21,1,444,34,0,false,true,false,0,2,2,1
Female,Male,22,over21,2,257,16,0,true,true,true,0,2,1,1
Female,Male,25,over21,3,165,3,0,false,false,true,0,1,1,1
Female,Male,25,over21,3,287,16,0,true,false,false,0,2,1,1
Female,Male,25,over21,3,281,10,0,true,true,false,0,1,1,1
Female,Male,25,over21,1,2925,43,0,false,true,false,0,2,3,1
Female,Male,25,over21,1,152,5,0,false,true,true,0,1,1,1
Female,Male,26,over21,2,739,48,10,false,true,false,1,2,2,1
Female,Male,20,under21,2,461,9,0,true,false,true,0,1,2,1
Female,Male,20,under21,1,82,2,0,true,true,true,0,1,1,1
Female,Male,26,over21,2,214,10,0,true,true,false,0,1,1,1
Female,Male,21,under21,1,443,19,1,true,true,false,1,2,2,1
Female,Male,20,under21,4,812,16,0,true,false,false,0,2,2,1
Female,Male,24,over21,6,325,5,0,false,true,false,0,1,1,2
Female,Male,22,over21,3,622,41,18,false,false,false,1,2,2,1
Female,Male,23,over21,2,414,13,0,true,true,true,0,2,2,1
Female,Male,22,over21,2,353,11,0,true,true,true,0,2,1,1
Female,Male,21,under21,3,501,17,0,true,true,false,0,2,2,1
Female,Male,23,over21,6,1915,86,32,true,true,true,1,2,3,2
Female,Male,24,over21,4,352,16,0,true,true,true,0,2,1,1
Female,Male,19,under21,2,643,42,0,true,false,false,0,2,2,1
Female,Male,22,over21,2,246,21,0,false,false,true,0,2,1,1
Female,Male,19,under21,5,270,11,2,true,true,true,1,2,1,2
Female,Male,22,over21,3,238,8,0,false,true,false,0,1,1,1
Female,Male,23,over21,1,112,3,0,false,true,false,0,1,1,1
Female,Male,21,under21,2,217,5,0,false,false,false,0,1,1,1
Female,None,23,over21,4,289,13,0,false,false,false,0,2,1,1
Female,Male,23,over21,3,159,5,0,false,true,false,0,1,1,1
Female,Male,21,under21,3,483,21,0,true,true,true,0,2,2,1
Female,Female,22,over21,0,2,1,0,true,true,false,0,1,1,1
Female,Male,21,under21,1,79,2,0,true,false,false,0,1,1,1
Female,Male,23,over21,1,171,3,0,false,true,false,0,1,1,1
Female,Male,24,over21,2,353,7,0,true,true,false,0,1,1,1
Female,Male,20,under21,1,168,4,0,true,true,false,0,1,1,1
Female,Male,26,over21,11,117,6,0,false,false,false,0,1,1,2
Female,Male,26,over21,3,224,13,0,false,true,false,0,2,1,1
Female,Male,22,over21,1,171,1,7,true,true,false,1,1,1,1
Female,Male,24,over21,4,429,20,0,false,true,false,0,2,2,1
Female,Male,25,over21,6,264,4,0,true,true,true,0,1,1,2
Female,Male,20,under21,3,1061,98,0,false,false,false,0,2,2,1
Female,Male,24,over21,5,334,22,0,true,false,false,0,2,1,2
Female,Male,20,under21,4,1074,54,0,true,true,false,0,2,2,1
Female,Male,24,over21,12,413,30,1,true,true,true,1,2,2,2
Female,Male,25,over21,1,189,8,0,false,false,true,0,1,1,1
Female,Male,22,over21,5,311,8,0,true,false,false,0,1,1,2
Female,Male,26,over21,1,122,30,0,false,false,false,0,2,1,1
Female,Male,21,under21,4,185,9,0,false,true,false,0,1,1,1
Female,Male,26,over21,4,236,5,0,true,true,true,0,1,1,1
Female,Male,22,over21,2,68,25,64,false,false,false,1,2,1,1
Female,Male,26,over21,3,173,5,0,true,true,true,0,1,1,1
Female,Male,19,under21,8,358,41,0,true,true,false,0,2,1,2
Female,Male,26,over21,1,19,0,1,false,false,false,1,1,1,1
Female,Male,22,over21,3,593,42,0,true,true,false,0,2,2,1
Female,Male,24,over21,2,264,8,0,false,true,true,0,1,1,1
Female,Male,20,under21,1,89,1,0,true,true,true,0,1,1,1
Female,Male,26,over21,3,301,10,0,true,false,false,0,1,1,1
Female,Male,25,over21,1,352,12,3,false,false,false,1,2,1,1
Female,Male,22,over21,4,340,7,0,true,true,false,0,1,1,1
Female,Male,26,over21,6,396,15,0,true,true,false,0,2,1,2
Female,Male,22,over21,3,289,12,0,true,true,false,0,2,1,1
Female,Male,20,under21,1,214,28,0,true,true,false,0,2,1,1
Female,Male,25,over21,4,84,2,0,false,true,false,0,1,1,1
Female,Male,25,over21,2,676,15,0,false,false,true,0,2,2,1
Female,Male,24,over21,1,145,23,0,false,true,false,0,2,1,1
Female,Male,21,under21,4,191,3,0,true,false,false,0,1,1,1
Female,Male,22,over21,1,150,10,0,true,false,false,0,1,1,1
Female,Male,21,under21,5,375,40,0,true,true,false,0,2,1,2
Female,Male,22,over21,2,147,10,0,false,true,true,0,1,1,1
Female,None,24,over21,1,247,6,0,false,false,true,0,1,1,1
Female,Male,21,under21,3,239,10,0,true,true,false,0,1,1,1
Female,Male,19,under21,2,341,4,0,false,true,true,0,1,1,1
Female,Male,25,over21,4,928,15,1,true,true,true,1,2,2,1
Female,Male,25,over21,1,73,4,0,false,false,true,0,1,1,1
Female,Male,23,over21,0,10,0,0,false,true,false,0,1,1,1
Female,None,20,under21,3,327,7,0,true,true,false,0,1,1,1
Female,Male,21,under21,1,165,11,0,true,false,false,0,2,1,1
Female,Male,22,over21,1,163,14,0,true,false,false,0,2,1,1
Female,None,20,under21,2,1027,156,0,false,false,false,0,3,2,1
Female,None,21,under21,1,165,9,0,true,false,false,0,1,1,1
Female,Male,21,under21,5,107,7,0,true,true,false,0,1,1,2
Female,Male,25,over21,4,462,33,0,true,true,true,0,2,2,1
Female,Male,23,over21,5,94,3,0,true,false,false,0,1,1,2
Female,Male,21,under21,2,200,10,0,true,false,false,0,1,1,1
Female,Male,19,under21,2,121,6,0,true,false,false,0,1,1,1
Female,Male,24,over21,1,230,11,0,false,true,true,0,2,1,1
Female,Male,21,under21,2,201,4,0,true,true,true,0,1,1,1
Female,Male,21,under21,1,298,2,0,true,false,false,0,1,1,1
Female,Male,26,over21,1,37,0,0,true,false,false,0,1,1,1
Female,Male,26,over21,0,36,3,0,false,true,true,0,1,1,1
Female,Male,25,over21,3,111,5,0,true,false,false,0,1,1,1
Female,None,21,under21,6,645,47,0,false,false,true,0,2,2,2
Female,Male,22,over21,3,71,4,0,false,true,false,0,1,1,1
Female,Male,22,over21,1,140,12,0,false,false,true,0,2,1,1
Female,Male,24,over21,4,234,5,1,true,false,false,1,1,1,1
Female,Male,21,under21,3,1546,26,0,true,true,true,0,2,3,1
Female,Male,22,over21,3,112,2,0,false,false,true,0,1,1,1
Female,None,21,under21,7,347,18,0,true,true,false,0,2,1,2
Female,Male,19,under21,10,521,4,0,true,true,true,0,1,2,2
Female,Male,24,over21,2,901,21,0,false,true,false,0,2,2,1
Female,None,19,under21,2,132,4,0,true,true,true,0,1,1,1
Female,Male,23,over21,1,138,1,0,true,true,true,0,1,1,1
Female,Male,24,over21,3,235,19,0,false,true,false,0,2,1,1
Female,Male,22,over21,2,316,14,0,false,true,false,0,2,1,1
Female,Male,26,over21,6,307,5,0,true,true,true,0,1,1,2
Female,None,25,over21,1,229,4,0,true,true,true,0,1,1,1
Female,Male,24,over21,1,136,9,0,false,true,true,0,1,1,1
Female,Male,19,under21,3,100,3,0,true,false,true,0,1,1,1
Female,Male,22,over21,1,357,15,0,false,true,false,0,2,1,1
Female,Male,24,over21,1,569,52,0,false,false,true,0,2,2,1
Female,Male,24,over21,7,337,118,0,true,true,true,0,3,1,2
Female,Male,23,over21,30,494,53,0,true,false,false,0,2,2,2
Female,Male,24,over21,2,151,37,98,false,false,false,1,2,1,1
Female,Male,21,under21,4,309,1,0,true,false,false,0,1,1,1
Female,Male,23,over21,1,82,2,0,false,true,false,0,1,1,1
Female,Male,24,over21,1,68,3,0,true,true,true,0,1,1,1
Female,Male,25,over21,2,119,3,0,false,true,false,0,1,1,1
Female,Male,20,under21,3,72,1,0,true,false,false,0,1,1,1
Female,Male,21,under21,3,153,6,8,true,true,true,1,1,1,1
Female,Male,23,over21,3,144,5,0,false,true,false,0,1,1,1
Female,Male,21,under21,2,82,2,0,true,true,false,0,1,1,1
Female,Male,19,under21,1,156,2,0,true,true,false,0,1,1,1
Female,Male,22,over21,1,84,8,0,true,false,false,0,1,1,1
Female,Male,19,under21,1,9,0,0,true,true,false,0,1,1,1
Female,Male,24,over21,3,1004,32,0,true,true,true,0,2,2,1
Female,Male,25,over21,3,150,8,0,true,true,true,0,1,1,1
Female,Male,25,over21,0,12,2,0,true,false,false,0,1,1,1
Female,Male,24,over21,6,154,21,2,true,true,false,1,2,1,2
Female,None,26,over21,3,62,3,0,false,false,true,0,1,1,1
Female,Male,22,over21,3,101,0,3,true,true,true,1,1,1,1
Female,None,22,over21,4,141,5,0,false,true,true,0,1,1,1
Female,Male,21,under21,1,170,4,0,true,true,true,0,1,1,1
Female,Male,22,over21,2,592,20,0,false,false,true,0,2,2,1
Female,Male,21,under21,2,160,4,0,true,false,false,0,1,1,1
Female,Male,24,over21,1,73,0,1,true,true,false,1,1,1,1
Female,Male,24,over21,2,112,5,1,false,false,true,1,1,1,1
Female,Male,25,over21,2,227,5,0,true,false,false,0,1,1,1
Female,Male,19,under21,2,305,25,0,true,false,false,0,2,1,1
Female,Male,25,over21,1,22,1,0,true,true,true,0,1,1,1
Female,Male,26,over21,4,130,19,0,false,false,false,0,2,1,1
Female,Male,24,over21,7,300,34,0,true,true,true,0,2,1,2
Female,None,22,over21,2,184,12,1,true,true,true,1,2,1,1
Female,Male,25,over21,3,125,5,0,true,true,true,0,1,1,1
Female,Male,20,under21,6,135,2,0,true,false,false,0,1,1,2
Female,Male,26,over21,4,89,5,0,false,true,true,0,1,1,1
Female,Male,23,over21,4,165,5,0,true,true,false,0,1,1,1
Female,Male,22,over21,2,246,4,0,true,true,false,0,1,1,1
Female,Male,22,over21,4,616,22,0,true,false,false,0,2,2,1
Female,Male,23,over21,2,68,1,0,true,false,false,0,1,1,1
Female,Male,21,under21,4,139,5,0,false,true,false,0,1,1,1
Female,Male,22,over21,11,148,9,0,false,true,false,0,1,1,2
Female,Male,22,over21,6,123,4,0,true,false,false,0,1,1,2
Female,Male,24,over21,2,190,6,0,true,true,false,0,1,1,1
Female,Male,19,under21,1,67,4,0,true,false,false,0,1,1,1
Female,Male,22,over21,4,136,4,1,true,false,false,1,1,1,1
Female,Male,26,over21,3,78,2,0,true,true,false,0,1,1,1
Female,Male,22,over21,1,141,4,0,true,true,true,0,1,1,1
Female,Male,24,over21,3,164,1,0,false,true,true,0,1,1,1
Female,Male,20,under21,4,144,4,0,false,true,true,0,1,1,1
Female,Male,22,over21,4,151,9,0,false,false,false,0,1,1,1
Female,Male,23,over21,2,99,4,0,false,true,false,0,1,1,1
Female,Male,23,over21,1,75,1,1,false,true,false,1,1,1,1
Female,Male,21,under21,4,137,9,0,true,true,true,0,1,1,1
Female,Male,22,over21,1,106,2,0,true,true,true,0,1,1,1
Female,Male,19,under21,1,27,0,1,true,true,true,1,1,1,1
Female,Male,23,over21,5,281,22,0,true,true,true,0,2,1,2
Female,Male,20,under21,2,84,2,0,true,true,false,0,1,1,1
Female,None,19,under21,5,557,37,0,true,false,true,0,2,2,2
Female,Male,23,over21,5,103,2,0,false,true,false,0,1,1,2
Female,Male,22,over21,2,25,2,0,true,true,false,0,1,1,1
Female,Male,22,over21,2,186,8,0,true,true,false,0,1,1,1
Female,Male,24,over21,2,130,4,0,true,true,true,0,1,1,1
Female,Male,25,over21,1,983,29,1,true,true,false,1,2,2,1
Female,Male,22,over21,1,115,3,0,true,true,true,0,1,1,1
Female,Male,23,over21,3,136,6,3,false,false,false,1,1,1,1
Female,Male,21,under21,1,62,1,0,false,false,false,0,1,1,1
Female,Male,22,over21,1,178,9,0,true,true,true,0,1,1,1
Female,Male,21,under21,1,48,0,0,true,false,false,0,1,1,1
Female,Male,25,over21,1,123,8,0,true,true,false,0,1,1,1
Female,Male,21,under21,2,97,3,0,true,true,false,0,1,1,1
Female,Male,22,over21,2,66,2,0,false,true,false,0,1,1,1
Female,Male,22,over21,3,140,3,0,true,true,true,0,1,1,1
Female,Male,25,over21,3,65,6,0,true,false,false,0,1,1,1
Female,Male,23,over21,4,263,6,0,true,true,false,0,1,1,1
Female,Male,21,under21,6,64,0,0,false,true,false,0,1,1,2
Female,Male,21,under21,2,225,11,0,false,true,false,0,2,1,1
Female,Male,26,over21,4,166,2,0,true,true,true,0,1,1,1
Female,Male,24,over21,1,222,23,0,true,true,true,0,2,1,1
Female,Male,24,over21,9,462,32,12,false,false,false,1,2,2,2
Female,Male,23,over21,6,634,47,96,false,false,false,1,2,2,2
Female,Male,20,under21,2,51,4,2,true,true,false,1,1,1,1
Female,Male,22,over21,4,205,28,0,true,false,false,0,2,1,1
Female,Male,24,over21,4,125,2,0,true,true,false,0,1,1,1
Female,Male,21,under21,4,550,42,0,true,true,false,0,2,2,1
Female,Male,21,under21,4,349,19,0,false,false,true,0,2,1,1
Female,Male,21,under21,2,110,3,4,true,true,true,1,1,1,1
Female,Male,21,under21,2,76,1,0,true,true,false,0,1,1,1
Female,Male,23,over21,0,467,6,0,true,true,true,0,1,2,1
Female,Male,19,under21,3,142,3,0,true,true,true,0,1,1,1
Female,Male,19,under21,3,213,2,0,true,false,true,0,1,1,1
Female,None,21,under21,1,72,7,0,true,true,true,0,1,1,1
Female,Male,23,over21,3,120,29,0,false,true,false,0,2,1,1
Female,Male,26,over21,1,40,4,0,false,true,false,0,1,1,1
Female,Male,21,under21,8,329,12,0,false,false,false,0,2,1,2
Female,Male,22,over21,1,32,0,0,true,true,false,0,1,1,1
Female,Male,23,over21,5,225,6,0,false,false,true,0,1,1,2
Female,Male,22,over21,11,124,4,0,true,true,true,0,1,1,2
Female,Male,19,under21,5,107,2,0,true,false,false,0,1,1,2
Female,Male,22,over21,2,175,1,2,false,false,false,1,1,1,1
Female,Male,23,over21,3,213,7,0,true,true,true,0,1,1,1
Female,Male,21,under21,5,107,3,0,true,false,false,0,1,1,2
Female,None,22,over21,0,693,85,0,true,true,true,0,2,2,1
Female,Male,21,under21,1,182,22,0,false,false,false,0,2,1,1
Female,Male,22,over21,2,197,41,0,false,true,false,0,2,1,1
Female,Male,24,over21,4,303,6,0,true,true,true,0,1,1,1
Female,None,22,over21,2,334,25,0,false,false,true,0,2,1,1
Female,Male,23,over21,2,217,9,0,true,true,true,0,1,1,1
Female,Male,21,under21,1,165,5,0,false,true,false,0,1,1,1
Female,Male,24,over21,1,147,1,0,true,false,false,0,1,1,1
Female,Male,23,over21,1,38,2,0,true,true,false,0,1,1,1
Female,None,25,over21,1,144,3,0,true,true,true,0,1,1,1
Female,Male,21,under21,6,189,13,0,true,true,false,0,2,1,2
Female,Male,23,over21,3,114,9,0,true,true,true,0,1,1,1
Female,None,24,over21,5,697,15,0,true,true,false,0,2,2,2
Female,None,21,under21,3,97,11,0,true,true,true,0,2,1,1
Female,Male,21,under21,7,1284,23,0,false,true,false,0,2,3,2
Female,None,23,over21,3,85,2,0,true,true,false,0,1,1,1
Female,Male,19,under21,1,61,5,0,false,true,false,0,1,1,1
Female,Male,21,under21,2,170,11,0,true,true,true,0,2,1,1
Female,Male,20,under21,4,59,0,0,false,true,false,0,1,1,1
Female,Male,23,over21,2,176,11,0,true,true,false,0,2,1,1
Female,Male,22,over21,3,146,9,0,false,true,false,0,1,1,1
Female,Male,21,under21,1,41,0,0,true,true,true,0,1,1,1
Female,Male,23,over21,1,137,6,0,true,true,false,0,1,1,1
Female,Male,19,under21,1,14,1,0,false,true,false,0,1,1,1
Female,Male,23,over21,5,264,25,0,true,true,true,0,2,1,2
Female,Male,19,under21,4,168,5,0,true,true,false,0,1,1,1
Female,Male,20,under21,9,47,2,4,true,true,true,1,1,1,2
Female,Male,23,over21,4,209,2,0,true,true,false,0,1,1,1
Female,Male,20,under21,4,67,0,0,true,true,false,0,1,1,1
Female,Male,24,over21,3,851,9,0,true,false,false,0,1,2,1
Female,Male,25,over21,8,181,1,0,true,true,true,0,1,1,2
Female,Male,25,over21,3,117,3,0,true,false,false,0,1,1,1
Female,Male,25,over21,2,189,4,0,false,false,true,0,1,1,1
Female,Male,19,under21,1,71,4,0,true,true,false,0,1,1,1
Female,Male,19,under21,6,166,2,0,true,true,false,0,1,1,2
Female,Male,23,over21,4,119,0,0,true,true,true,0,1,1,1
Female,Male,20,under21,3,63,2,0,false,true,false,0,1,1,1
Female,Male,26,over21,3,85,2,0,true,true,true,0,1,1,1
Female,Male,25,over21,1,15,2,0,true,false,false,0,1,1,1
Female,Male,22,over21,1,5,0,0,true,false,false,0,1,1,1
Female,Male,25,over21,3,206,3,0,false,false,false,0,1,1,1
Female,None,22,over21,2,97,5,0,true,false,false,0,1,1,1
Female,Male,21,under21,3,68,0,0,true,false,false,0,1,1,1
Female,Male,24,over21,3,65,4,0,false,true,false,0,1,1,1
Female,Male,23,over21,3,67,3,0,true,false,true,0,1,1,1
Female,Male,24,over21,1,236,19,0,false,true,true,0,2,1,1
Female,Male,23,over21,3,297,6,0,true,true,true,0,1,1,1
Female,Male,20,under21,1,54,0,0,false,false,true,0,1,1,1
Female,Male,23,over21,2,566,51,0,true,false,false,0,2,2,1
Female,Male,19,under21,1,43,0,0,true,true,false,0,1,1,1
Female,Male,23,over21,3,125,5,0,false,true,true,0,1,1,1
Female,Male,22,over21,1,144,5,0,true,true,false,0,1,1,1
Female,Male,21,under21,2,187,19,0,false,true,true,0,2,1,1
Female,Male,22,over21,3,75,1,0,true,false,false,0,1,1,1
Female,Male,23,over21,1,46,2,0,false,false,true,0,1,1,1
Female,Male,22,over21,5,343,14,0,false,true,true,0,2,1,2
Female,Male,20,under21,2,112,13,0,false,true,false,0,2,1,1
Female,Male,19,under21,5,144,4,0,false,false,false,0,1,1,2
Female,Male,23,over21,1,1308,31,0,false,false,true,0,2,3,1
Female,Male,19,under21,1,40,0,0,false,true,false,0,1,1,1
Female,None,23,over21,1,54,1,0,true,true,true,0,1,1,1
Female,Male,21,under21,4,103,5,0,true,true,true,0,1,1,1
Female,None,20,under21,1,167,7,0,false,false,true,0,1,1,1
Female,Male,24,over21,2,117,0,0,false,true,false,0,1,1,1
Female,Male,21,under21,4,103,7,0,true,true,true,0,1,1,1
Female,Male,23,over21,9,242,31,0,true,true,true,0,2,1,2
Female,Male,24,over21,1,196,6,0,true,true,true,0,1,1,1
Female,Male,25,over21,3,93,1,0,true,true,true,0,1,1,1
Female,Male,19,under21,1,26,1,0,true,true,false,0,1,1,1
Female,Male,23,over21,6,139,7,0,true,true,false,0,1,1,2
Female,Male,20,under21,1,17,0,0,true,false,false,0,1,1,1
Female,Male,24,over21,3,65,4,0,true,false,false,0,1,1,1
Female,Male,22,over21,4,121,8,0,true,true,true,0,1,1,1
Female,Male,23,over21,2,80,4,0,true,true,false,0,1,1,1
Female,Male,20,under21,1,16,1,0,true,true,false,0,1,1,1
Female,Male,23,over21,5,71,2,0,false,false,true,0,1,1,2
Female,Male,25,over21,2,35,2,0,false,true,false,0,1,1,1
Female,Male,22,over21,3,44,3,38,false,false,false,1,1,1,1
Female,Male,19,under21,6,99,5,0,true,true,false,0,1,1,2
Female,Male,22,over21,0,19,1,0,false,true,false,0,1,1,1
Female,Male,24,over21,3,45,1,0,true,false,false,0,1,1,1
Female,Male,20,under21,2,123,3,0,true,true,false,0,1,1,1
Female,Male,21,under21,1,36,2,0,false,true,true,0,1,1,1
Female,Male,22,over21,4,1108,21,0,false,true,false,0,2,2,1
Female,Male,25,over21,1,13,1,0,true,true,false,0,1,1,1
Female,Male,23,over21,1,18,0,0,true,true,true,0,1,1,1
Female,Male,25,over21,1,43,19,0,false,false,false,0,2,1,1
Female,Male,20,under21,2,85,1,0,true,false,false,0,1,1,1
